Detector Type, Descriptor Type, Image Number, Detector Elapsed Time[ms], Descriptor Elasped Time [ms], Keypoints (#), TTC Camera [s], TTC LiDAR [s], |TCC Camera - TTC LiDAR| [s], Mean(|TCC Camera - TTC LiDAR|) [s]
HARRIS, FREAK, 7, 9.21944, 34.3849, 262, 15.2527, 11.4193, 3.83344
HARRIS, FREAK, 8, 10.7049, 29.8175, 187, 12.6385, 12.7262, 0.0876358
HARRIS, FREAK, 9, 9.9283, 28.5039, 127, nan, 12.9003, nan
HARRIS, FREAK, 10, 8.98746, 30.2009, 240, nan, 12.4271, nan
HARRIS, FREAK, 11, 9.40702, 30.0915, 144, 11.2142, 11.9444, 0.730185
HARRIS, FREAK, 12, 8.77786, 28.839, 161, 12.551, 10.2754, 2.27556
HARRIS, FREAK, 13, 8.36712, 28.2012, 179, 13.4327, 9.24364, 4.18909
HARRIS, FREAK, 14, 9.19459, 29.5992, 144, 12.4394, 9.27054, 3.16882
HARRIS, FREAK, 15, 9.32855, 28.4366, 234, -25.2781, 8.40269, 33.6808
HARRIS, FREAK, 16, 9.47785, 30.553, 205, 6.6376, 9.14267, 2.50507
HARRIS, FREAK, 17, 8.30363, 27.3274, 120, 12.5848, 12.2499, 0.334921
HARRIS, FREAK, 18, 9.4231, 29.4644, 152, 12.8381, 7.80588, 5.03225, nan

HARRIS, SIFT, 0, 9.43604, 17.7621, 115, , ,
HARRIS, SIFT, 1, 8.80256, 17.1628, 209, 9.74953, 12.8862, 3.13665
HARRIS, SIFT, 2, 10.3517, 15.6862, 114, 52.7952, 13.1128, 39.6824
HARRIS, SIFT, 3, 10.1939, 15.0148, 178, -80.8525, 17.5264, 98.3789
HARRIS, SIFT, 4, 9.11516, 17.1871, 250, 10.9782, 17.1846, 6.20635
HARRIS, SIFT, 5, 10.0304, 17.2778, 241, 13.3698, 12.9345, 0.435346
HARRIS, SIFT, 6, 8.449, 17.5754, 259, 14.7045, 13.0189, 1.68555
HARRIS, SIFT, 7, 9.41479, 19.3809, 272, 15.8978, 11.4193, 4.47856
HARRIS, SIFT, 8, 8.91672, 16.2925, 193, 12.9162, 12.7262, 0.190041
HARRIS, SIFT, 9, 9.13513, 15.4825, 129, 3.90277, 12.9003, 8.99752
HARRIS, SIFT, 10, 9.45252, 20.3224, 248, 10.2931, 12.4271, 2.13394
HARRIS, SIFT, 11, 9.04191, 14.8277, 147, 11.7414, 11.9444, 0.202977
HARRIS, SIFT, 12, 8.69883, 14.7226, 168, 12.245, 10.2754, 1.96956
HARRIS, SIFT, 13, 8.7744, 17.1893, 181, 284.161, 9.24364, 274.917
HARRIS, SIFT, 14, 9.62559, 14.7173, 144, 5.85828, 9.27054, 3.41226
HARRIS, SIFT, 15, 8.59382, 16.7977, 243, -14.7808, 8.40269, 23.1835
HARRIS, SIFT, 16, 8.392, 14.6309, 213, 6.98094, 9.14267, 2.16173
HARRIS, SIFT, 17, 9.75476, 13.8973, 126, 11.7964, 12.2499, 0.453538
HARRIS, SIFT, 18, 8.65603, 14.4102, 158, -inf, 7.80588, inf, inf


FAST, BRIEF, 0, 1.1138, 5.59613, 1729, , ,
FAST, BRIEF, 1, 1.09837, 6.01556, 1771, 10.6614, 12.8862, 2.22481
FAST, BRIEF, 2, 1.21677, 5.47389, 1745, 11.2655, 13.1128, 1.84725
FAST, BRIEF, 3, 1.10584, 4.81733, 1725, 14.1763, 17.5264, 3.35007
FAST, BRIEF, 4, 1.17242, 5.87407, 1736, 14.9303, 17.1846, 2.2543
FAST, BRIEF, 5, 1.22568, 6.04081, 1732, 22.7379, 12.9345, 9.80342
FAST, BRIEF, 6, 1.09449, 4.8282, 1707, 12.9934, 13.0189, 0.0254745
FAST, BRIEF, 7, 1.18259, 5.77859, 1675, 12.1021, 11.4193, 0.682804
FAST, BRIEF, 8, 1.12128, 5.08392, 1690, 12.5287, 12.7262, 0.197484
FAST, BRIEF, 9, 1.13154, 5.33998, 1665, 13.1008, 12.9003, 0.200472
FAST, BRIEF, 10, 1.19585, 5.87217, 1714, 13.8705, 12.4271, 1.44343
FAST, BRIEF, 11, 1.12407, 4.75316, 1705, 13.6355, 11.9444, 1.69114
FAST, BRIEF, 12, 1.15694, 4.64438, 1668, 11.342, 10.2754, 1.06658
FAST, BRIEF, 13, 1.14844, 4.83908, 1688, 12.511, 9.24364, 3.26735
FAST, BRIEF, 14, 1.13345, 5.87127, 1677, 11.3592, 9.27054, 2.08866
FAST, BRIEF, 15, 1.17808, 5.69017, 1752, 11.7039, 8.40269, 3.30117
FAST, BRIEF, 16, 1.23419, 5.93779, 1762, 12.0033, 9.14267, 2.86065
FAST, BRIEF, 17, 1.10159, 5.42556, 1763, 9.53116, 12.2499, 2.71876
FAST, BRIEF, 18, 1.00314, 5.35727, 1783, 11.5139, 7.80588, 3.70797, 2.37399

FAST, ORB, 0, 1.19988, 7.00732, 1716, , ,
FAST, ORB, 1, 1.14498, 6.11104, 1759, 11.2308, 12.8862, 1.65536
FAST, ORB, 2, 1.12518, 5.95335, 1728, 11.563, 13.1128, 1.54975
FAST, ORB, 3, 1.18967, 6.19417, 1711, 16.561, 17.5264, 0.965363
FAST, ORB, 4, 1.08715, 5.59946, 1723, 12.919, 17.1846, 4.26556
FAST, ORB, 5, 1.0875, 5.8163, 1710, 20.9757, 12.9345, 8.04128
FAST, ORB, 6, 1.1634, 5.76578, 1684, 12.6702, 13.0189, 0.348701
FAST, ORB, 7, 1.19322, 6.51198, 1660, 12.0827, 11.4193, 0.663447
FAST, ORB, 8, 1.10095, 6.4914, 1678, 12.5624, 12.7262, 0.163817
FAST, ORB, 9, 1.14108, 6.23982, 1652, 13.2766, 12.9003, 0.376344
FAST, ORB, 10, 1.15779, 5.54916, 1699, 13.7123, 12.4271, 1.2852
FAST, ORB, 11, 1.25303, 6.72089, 1687, 13.4726, 11.9444, 1.52816
FAST, ORB, 12, 1.1755, 6.12037, 1645, 10.4345, 10.2754, 0.159012
FAST, ORB, 13, 1.22414, 6.10532, 1659, 12.0133, 9.24364, 2.76964
FAST, ORB, 14, 1.17235, 6.50672, 1647, 10.8474, 9.27054, 1.57686
FAST, ORB, 15, 1.25293, 7.00984, 1722, 11.3055, 8.40269, 2.90285
FAST, ORB, 16, 1.24463, 6.58357, 1736, 11.4151, 9.14267, 2.27238
FAST, ORB, 17, 1.25372, 6.32591, 1740, 7.74549, 12.2499, 4.50443
FAST, ORB, 18, 1.28634, 6.7616, 1757, 10.3923, 7.80588, 2.5864, 2.0897

FAST, FREAK, 0, 1.17389, 37.2214, 1749, , ,
FAST, FREAK, 1, 1.25268, 42.7935, 1791, 12.0985, 12.8862, 0.787725
FAST, FREAK, 2, 1.16978, 40.889, 1766, 13.8904, 13.1128, 0.777658
FAST, FREAK, 3, 1.13967, 41.1175, 1742, 13.4974, 17.5264, 4.02896
FAST, FREAK, 4, 1.1297, 39.2818, 1755, 14.4076, 17.1846, 2.77703
FAST, FREAK, 5, 1.16286, 39.2251, 1757, 16.9152, 12.9345, 3.98069
FAST, FREAK, 6, 1.12008, 40.5107, 1732, 13.1897, 13.0189, 0.1708
FAST, FREAK, 7, 1.17301, 40.1721, 1699, 13.139, 11.4193, 1.71976
FAST, FREAK, 8, 1.14591, 41.1088, 1711, 11.7604, 12.7262, 0.965812
FAST, FREAK, 9, 1.13567, 39.5209, 1686, 12.1119, 12.9003, 0.788366
FAST, FREAK, 10, 1.21435, 36.8989, 1733, 13.8159, 12.4271, 1.38886
FAST, FREAK, 11, 1.19433, 44.3751, 1736, 13.0031, 11.9444, 1.05866
FAST, FREAK, 12, 1.1189, 36.3513, 1697, 11.8397, 10.2754, 1.56422
FAST, FREAK, 13, 1.10892, 38.7057, 1719, 12.083, 9.24364, 2.83935
FAST, FREAK, 14, 1.22003, 37.2496, 1706, 11.1126, 9.27054, 1.84204
FAST, FREAK, 15, 1.20834, 39.813, 1789, 11.3587, 8.40269, 2.95597
FAST, FREAK, 16, 1.1674, 40.0737, 1795, 11.861, 9.14267, 2.71836
FAST, FREAK, 17, 1.31058, 44.342, 1785, 7.95312, 12.2499, 4.29681
FAST, FREAK, 18, 1.28308, 48.0253, 1819, 11.9247, 7.80588, 4.11881, 2.15444

FAST, SIFT, 0, 1.15098, 43.7652, 1864, , ,
FAST, SIFT, 1, 1.19343, 41.7622, 1898, 11.1144, 12.8862, 1.77183
FAST, SIFT, 2, 1.23202, 43.6366, 1865, 12.24, 13.1128, 0.872752
FAST, SIFT, 3, 1.08729, 45.455, 1840, 13.8396, 17.5264, 3.68676
FAST, SIFT, 4, 1.13825, 43.6758, 1867, 15.078, 17.1846, 2.10662
FAST, SIFT, 5, 1.18743, 43.9691, 1876, 35.1146, 12.9345, 22.1801
FAST, SIFT, 6, 1.14927, 66.3294, 1843, 12.69, 13.0189, 0.328948
FAST, SIFT, 7, 1.1888, 42.8745, 1829, 12.5856, 11.4193, 1.16636
FAST, SIFT, 8, 1.18504, 45.1549, 1843, 12.6222, 12.7262, 0.103923
FAST, SIFT, 9, 1.22257, 47.9971, 1818, 13.0837, 12.9003, 0.183384
FAST, SIFT, 10, 1.14925, 42.465, 1879, 14.0994, 12.4271, 1.67236
FAST, SIFT, 11, 1.18341, 46.2161, 1849, 14.0349, 11.9444, 2.09047
FAST, SIFT, 12, 1.17329, 43.9603, 1826, 11.5096, 10.2754, 1.23412
FAST, SIFT, 13, 1.25092, 45.984, 1842, 12.511, 9.24364, 3.26735
FAST, SIFT, 14, 1.21345, 56.004, 1833, 11.5334, 9.27054, 2.26285
FAST, SIFT, 15, 1.22705, 51.5152, 1921, 11.1036, 8.40269, 2.7009
FAST, SIFT, 16, 1.4794, 49.5871, 1934, 11.6995, 9.14267, 2.55679
FAST, SIFT, 17, 1.23476, 48.3161, 1946, 7.64936, 12.2499, 4.60056
FAST, SIFT, 18, 1.19053, 49.65, 1961, 10.9086, 7.80588, 3.10268, 3.10493


BRISK, BRIEF, 0, 42.6532, 7.73043, 2871, , ,
BRISK, BRIEF, 1, 44.2158, 9.41838, 2973, 14.2365, 12.8862, 1.35032
BRISK, BRIEF, 2, 39.5913, 7.54596, 2952, 19.773, 13.1128, 6.66024
BRISK, BRIEF, 3, 38.098, 7.018, 2923, 12.8062, 17.5264, 4.72015
BRISK, BRIEF, 4, 38.196, 7.50083, 2826, 19.4471, 17.1846, 2.26255
BRISK, BRIEF, 5, 38.7854, 6.25249, 2874, 26.9409, 12.9345, 14.0064
BRISK, BRIEF, 6, 40.0186, 7.0434, 2856, 20.0518, 13.0189, 7.03284
BRISK, BRIEF, 7, 39.0149, 6.28451, 2849, 15.1476, 11.4193, 3.72832
BRISK, BRIEF, 8, 41.9237, 6.83408, 2868, 19.7815, 12.7262, 7.05531
BRISK, BRIEF, 9, 42.7152, 7.14405, 2904, 16.6539, 12.9003, 3.75361
BRISK, BRIEF, 10, 48.7239, 7.78262, 2988, 11.6094, 12.4271, 0.817673
BRISK, BRIEF, 11, 44.6447, 7.65875, 2977, 11.6356, 11.9444, 0.308779
BRISK, BRIEF, 12, 39.6699, 6.57561, 2906, 14.6336, 10.2754, 4.35813
BRISK, BRIEF, 13, 40.6408, 6.40775, 2970, 12.6482, 9.24364, 3.40451
BRISK, BRIEF, 14, 40.8561, 6.45316, 2987, 12.0955, 9.27054, 2.82494
BRISK, BRIEF, 15, 42.9343, 6.84665, 3024, 11.8936, 8.40269, 3.49086
BRISK, BRIEF, 16, 41.8084, 7.42914, 3081, 12.0849, 9.14267, 2.94228
BRISK, BRIEF, 17, 47.7349, 8.676, 3097, 10.0638, 12.2499, 2.18608
BRISK, BRIEF, 18, 44.6579, 7.72961, 3100, 9.75888, 7.80588, 1.95299, 4.04756

BRISK, ORB, 0, 38.6919, 11.606, 2860, , ,
BRISK, ORB, 1, 48.8437, 12.9263, 2958, 13.9128, 12.8862, 1.02659
BRISK, ORB, 2, 38.3988, 12.7485, 2933, 14.2033, 13.1128, 1.09057
BRISK, ORB, 3, 38.7956, 13.0996, 2909, 13.1294, 17.5264, 4.39699
BRISK, ORB, 4, 45.2941, 11.8601, 2811, 17.9771, 17.1846, 0.792498
BRISK, ORB, 5, 41.1568, 12.1366, 2853, 20.5223, 12.9345, 7.58784
BRISK, ORB, 6, 37.8949, 11.9619, 2829, 16.3326, 13.0189, 3.31366
BRISK, ORB, 7, 40.601, 14.0825, 2832, 16.9385, 11.4193, 5.51929
BRISK, ORB, 8, 40.7329, 11.515, 2854, 15.3329, 12.7262, 2.6067
BRISK, ORB, 9, 41.0061, 12.7596, 2888, 12.3913, 12.9003, 0.508946
BRISK, ORB, 10, 40.5187, 12.3248, 2973, 12.3322, 12.4271, 0.0948898
BRISK, ORB, 11, 38.8828, 12.2508, 2955, 13.3942, 11.9444, 1.44984
BRISK, ORB, 12, 50.5348, 11.9478, 2883, 10.2509, 10.2754, 0.0245029
BRISK, ORB, 13, 41.7228, 12.5385, 2942, 11.0276, 9.24364, 1.78393
BRISK, ORB, 14, 40.382, 11.2271, 2958, 10.7624, 9.27054, 1.49188
BRISK, ORB, 15, 55.6928, 14.3444, 2998, 12.2909, 8.40269, 3.8882
BRISK, ORB, 16, 45.3214, 13.1518, 3051, 10.9827, 9.14267, 1.83999
BRISK, ORB, 17, 46.264, 12.5684, 3076, 9.05125, 12.2499, 3.19868
BRISK, ORB, 18, 42.4961, 11.9257, 3073, 10.3089, 7.80588, 2.50297, 2.39544

BRISK, FREAK, 0, 38.9694, 34.4547, 2400, , ,
BRISK, FREAK, 1, 38.4725, 38.0057, 2467, 13.8677, 12.8862, 0.981555
BRISK, FREAK, 2, 48.0905, 36.677, 2472, 21.6018, 13.1128, 8.48902
BRISK, FREAK, 3, 38.6767, 36.5408, 2466, 14.8765, 17.5264, 2.64992
BRISK, FREAK, 4, 38.3978, 35.5655, 2393, 13.8541, 17.1846, 3.3305
BRISK, FREAK, 5, 38.7779, 34.7083, 2450, 25.2317, 12.9345, 12.2972
BRISK, FREAK, 6, 40.453, 37.9927, 2427, 14.6403, 13.0189, 1.62141
BRISK, FREAK, 7, 38.1529, 35.3554, 2415, 14.4434, 11.4193, 3.02413
BRISK, FREAK, 8, 39.8769, 33.656, 2403, 17.3141, 12.7262, 4.58791
BRISK, FREAK, 9, 39.8261, 34.5195, 2432, 17.1536, 12.9003, 4.25332
BRISK, FREAK, 10, 41.2361, 33.5829, 2485, 13.7532, 12.4271, 1.32618
BRISK, FREAK, 11, 40.6531, 34.5738, 2443, 11.9276, 11.9444, 0.0168088
BRISK, FREAK, 12, 39.6579, 33.3208, 2398, 11.8362, 10.2754, 1.56073
BRISK, FREAK, 13, 40.3251, 35.9307, 2434, 12.3599, 9.24364, 3.1163
